,state,joint_action
32410,"Players: ((7, 3) facing (1, 0) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32411,"Players: ((7, 3) facing (1, 0) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[1 4]
32412,"Players: ((7, 3) facing (0, 1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32413,"Players: ((7, 3) facing (0, 1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32414,"Players: ((7, 3) facing (0, 1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32415,"Players: ((7, 3) facing (0, 1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[3 4]
32416,"Players: ((6, 3) facing (-1, 0) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32417,"Players: ((6, 3) facing (-1, 0) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32418,"Players: ((6, 3) facing (-1, 0) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[0 4]
32419,"Players: ((6, 2) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32420,"Players: ((6, 2) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32421,"Players: ((6, 2) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[0 4]
32422,"Players: ((6, 2) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32423,"Players: ((6, 2) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[2 4]
32424,"Players: ((7, 2) facing (1, 0) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[2 4]
32425,"Players: ((7, 2) facing (1, 0) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32426,"Players: ((7, 2) facing (1, 0) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[0 4]
32427,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32428,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[0 4]
32429,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32430,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32431,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32432,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
32433,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[2 4]
32434,"Players: ((7, 1) facing (1, 0) holding {øøø✓, (1, 3) facing (0, -1) holding None), Objects: [soup@(7, 0)
Ingredients:	[onion@(7, 0), onion@(7, 0), onion@(7, 0)]
Cooking Tick:	20, soup@(6, 1)
Ingredients:	[onion@(6, 1), onion@(6, 1), onion@(6, 1)]
Cooking Tick:	20, soup@(8, 2)
Ingredients:	[onion@(8, 2), onion@(8, 2), onion@(8, 2)]
Cooking Tick:	20, soup@(8, 3)
Ingredients:	[onion@(8, 3), onion@(8, 3), onion@(8, 3)]
Cooking Tick:	20, soup@(7, 4)
Ingredients:	[onion@(7, 4), onion@(7, 4), onion@(7, 4)]
Cooking Tick:	20, soup@(6, 4)
Ingredients:	[onion@(6, 4), onion@(6, 4), onion@(6, 4)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
