,state,joint_action
73490,"Players: ((5, 3) facing (0, 1) holding None, (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	11], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73491,"Players: ((5, 3) facing (0, 1) holding None, (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	12], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[5 1]
73492,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (1, 2) facing (0, 1) holding onion@(1, 2)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	13], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 1]
73493,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (1, 3) facing (0, 1) holding onion@(1, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	14], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 1]
73494,"Players: ((5, 3) facing (0, 1) holding dish@(5, 3), (1, 3) facing (0, 1) holding onion@(1, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	15], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[0 2]
73495,"Players: ((5, 2) facing (0, -1) holding dish@(5, 2), (2, 3) facing (1, 0) holding onion@(2, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	16], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 2]
73496,"Players: ((5, 2) facing (0, -1) holding dish@(5, 2), (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	17], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 2]
73497,"Players: ((5, 2) facing (0, -1) holding dish@(5, 2), (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	18], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[3 4]
73498,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	19], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 5]
73499,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73500,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73501,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73502,"Players: ((5, 2) facing (-1, 0) holding dish@(5, 2), (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1, soup@(4, 2)
Ingredients:	[onion@(4, 2), onion@(4, 2), onion@(4, 2)]
Cooking Tick:	20], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[5 4]
73503,"Players: ((5, 2) facing (-1, 0) holding {øøø✓, (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 3]
73504,"Players: ((5, 2) facing (-1, 0) holding {øøø✓, (2, 3) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 0]
73505,"Players: ((5, 2) facing (-1, 0) holding {øøø✓, (2, 2) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[2 4]
73506,"Players: ((6, 2) facing (1, 0) holding {øøø✓, (2, 2) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 0]
73507,"Players: ((6, 2) facing (1, 0) holding {øøø✓, (2, 2) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[2 4]
73508,"Players: ((7, 2) facing (1, 0) holding {øøø✓, (2, 2) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 3]
73509,"Players: ((7, 2) facing (1, 0) holding {øøø✓, (1, 2) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[0 0]
73510,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (1, 1) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73511,"Players: ((7, 1) facing (0, -1) holding {øøø✓, (1, 1) facing (0, -1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[2 3]
73512,"Players: ((7, 1) facing (1, 0) holding {øøø✓, (1, 1) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73513,"Players: ((7, 1) facing (1, 0) holding {øøø✓, (1, 1) facing (-1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[5 5]
73514,"Players: ((7, 1) facing (1, 0) holding None, (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73515,"Players: ((7, 1) facing (1, 0) holding None, (1, 1) facing (-1, 0) holding onion@(1, 1)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[3 1]
73516,"Players: ((7, 1) facing (-1, 0) holding None, (1, 2) facing (0, 1) holding onion@(1, 2)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[1 2]
73517,"Players: ((7, 2) facing (0, 1) holding None, (2, 2) facing (1, 0) holding onion@(2, 2)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73518,"Players: ((7, 2) facing (0, 1) holding None, (2, 2) facing (1, 0) holding onion@(2, 2)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[3 2]
73519,"Players: ((6, 2) facing (-1, 0) holding None, (3, 2) facing (1, 0) holding onion@(3, 2)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 2]
73520,"Players: ((6, 2) facing (-1, 0) holding None, (3, 2) facing (1, 0) holding onion@(3, 2)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73521,"Players: ((6, 2) facing (-1, 0) holding None, (3, 2) facing (1, 0) holding onion@(3, 2)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[3 1]
73522,"Players: ((5, 2) facing (-1, 0) holding None, (3, 3) facing (0, 1) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 2]
73523,"Players: ((5, 2) facing (-1, 0) holding None, (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73524,"Players: ((5, 2) facing (-1, 0) holding None, (3, 3) facing (1, 0) holding onion@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[0 5]
73525,"Players: ((5, 2) facing (0, -1) holding None, (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73526,"Players: ((5, 2) facing (0, -1) holding None, (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	2], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[5 4]
73527,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	3], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73528,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	4], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[3 4]
73529,"Players: ((5, 2) facing (-1, 0) holding onion@(5, 2), (3, 3) facing (1, 0) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	5], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 1]
73530,"Players: ((5, 2) facing (-1, 0) holding onion@(5, 2), (3, 3) facing (0, 1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	6], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[5 4]
73531,"Players: ((5, 2) facing (-1, 0) holding None, (3, 3) facing (0, 1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	7, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73532,"Players: ((5, 2) facing (-1, 0) holding None, (3, 3) facing (0, 1) holding None), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	8, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 5]
73533,"Players: ((5, 2) facing (-1, 0) holding None, (3, 3) facing (0, 1) holding dish@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	9, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[0 4]
73534,"Players: ((5, 2) facing (0, -1) holding None, (3, 3) facing (0, 1) holding dish@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	10, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 2]
73535,"Players: ((5, 2) facing (0, -1) holding None, (3, 3) facing (1, 0) holding dish@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	11, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73536,"Players: ((5, 2) facing (0, -1) holding None, (3, 3) facing (1, 0) holding dish@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	12, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[5 4]
73537,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (3, 3) facing (1, 0) holding dish@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	13, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
73538,"Players: ((5, 2) facing (0, -1) holding onion@(5, 2), (3, 3) facing (1, 0) holding dish@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	14, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[3 4]
73539,"Players: ((5, 2) facing (-1, 0) holding onion@(5, 2), (3, 3) facing (1, 0) holding dish@(3, 3)), Objects: [soup@(4, 3)
Ingredients:	[onion@(4, 3), onion@(4, 3), onion@(4, 3)]
Cooking Tick:	15, soup@(4, 2)
Ingredients:	[onion@(4, 2)]
Cooking Tick:	-1], Bonus orders: [] All orders: [('onion',), ('onion', 'onion'), ('onion', 'onion', 'onion'), ('tomato',), ('tomato', 'tomato'), ('tomato', 'tomato', 'tomato'), ('onion', 'tomato'), ('onion', 'onion', 'tomato'), ('onion', 'tomato', 'tomato')] Timestep: 0",[4 4]
